,Unnamed: 0,Tên Sách,Ảnh bìa,Thể loại,Nội dung tóm tắt,Giá bìa,Kích thước,Số trang,Tác giả,Nhà Xuất Bản,Dịch giả,Nhà Phát Hành,Loại sản phẩm,Tên Sách.1,Ảnh bìa.1,Thể loại.1,Tác giả.1,Nội dung tóm tắt.1,Giá bìa.1,Công ty phát hành,Ngày xuất bản,Loại bìa,Số trang.1,Nhà xuất bản,Kích thước.1,Dịch Giả,Phiên bản
101,101,Sách Giới Thiệu Phần Mềm Tự Do,https://salt.tikicdn.com/cache/280x280/ts/product/86/6f/4e/01f691991c65b9538360978f9eec5d78.jpg,Lập trình - Phần mềm ứng dụng,    Giới Thiệu Phần Mềm Tự Do      Nhà xuất bản : Nhà Xuất Bản Thông Tin Và Truyền Thông.  Công ty phát hành : NXB Thông Tin Và Truyền Thông.  Tác giả : Nhiều Tác Giả.  Kích thước : 20.5x29.5...,72000.0,,209.0,Nhiều Tác Giả,,,,,Sách Giới Thiệu Phần Mềm Tự Do,https://salt.tikicdn.com/cache/280x280/ts/product/86/6f/4e/01f691991c65b9538360978f9eec5d78.jpg,Lập trình - Phần mềm ứng dụng,Nhiều Tác Giả,    Giới Thiệu Phần Mềm Tự Do      Nhà xuất bản : Nhà Xuất Bản Thông Tin Và Truyền Thông.  Công ty phát hành : NXB Thông Tin Và Truyền Thông.  Tác giả : Nhiều Tác Giả.  Kích thước : 20.5x29.5...,72000.0,Phương Nam Book,2010-01-04 00:00:00,Bìa mềm,209.0,Nhà Xuất Bản Thông Tin Và Truyền Thông,,,
102,102,Lập Trình Với PLC S7 1500 Và RSLOGIX,https://salt.tikicdn.com/cache/280x280/ts/product/a6/74/a5/2a1f40aef489fc92489c73c4a943609d.jpg,Lập trình - Phần mềm ứng dụng,"Lĩnh vực tự động hóa không ngừng phát triển để đáp ứng sự phát triển nhanh chóng khoa học kỹ thuật, nhu cầu sản xuấtPLC (Programmable logic controller): là bộ điều khiển logic lập trình được. Được ứng...",120900.0,16 x 24 cm,,Phạm Quang Huy,,,,,Lập Trình Với PLC S7 1500 Và RSLOGIX,https://salt.tikicdn.com/cache/280x280/ts/product/a6/74/a5/2a1f40aef489fc92489c73c4a943609d.jpg,Lập trình - Phần mềm ứng dụng,Phạm Quang Huy,"Lĩnh vực tự động hóa không ngừng phát triển để đáp ứng sự phát triển nhanh chóng khoa học kỹ thuật, nhu cầu sản xuấtPLC (Programmable logic controller): là bộ điều khiển logic lập trình được. Được ứng...",120900.0,Công Ty TNHH Thương Mại STK,2019-05-01 00:00:00,Bìa mềm,,Nhà Xuất Bản Thanh Niên,16 x 24 cm,,
103,103,Sách - Hành Trình Sáng Tạo Của CJ (tặng kèm bookmark thiết kế),https://salt.tikicdn.com/cache/280x280/ts/product/64/6b/54/a7d67b658496b4fc942d2903ac5d116c.jpg,Lập trình - Phần mềm ứng dụng,"       Tác giả: Ko Seong Yeon   Ngày xuất bản 08-2018   Kích thước 350   Loại bìa Bìa mềm   Số trang 380   GIỚI THIỆU SÁCH   Hành Trình Sáng Tạo Của CJ   Cách đây hơn 20 năm, Cheil Jedang c...",109000.0,,,Ko Seong Yeon,,,,,Sách - Hành Trình Sáng Tạo Của CJ (tặng kèm bookmark thiết kế),https://salt.tikicdn.com/cache/280x280/ts/product/64/6b/54/a7d67b658496b4fc942d2903ac5d116c.jpg,Lập trình - Phần mềm ứng dụng,Ko Seong Yeon,"       Tác giả: Ko Seong Yeon   Ngày xuất bản 08-2018   Kích thước 350   Loại bìa Bìa mềm   Số trang 380   GIỚI THIỆU SÁCH   Hành Trình Sáng Tạo Của CJ   Cách đây hơn 20 năm, Cheil Jedang c...",109000.0,Nhã Nam,,,,Nhà Xuất Bản Tri Thức,,,
104,104,"Công Nghệ 4G LTE Và Chiến Lược, Lộ Trình Phát Triển Ở  Việt Nam",https://salt.tikicdn.com/cache/280x280/media/catalog/product/p/h/photo_2017-09-28_10-50-54.u5552.d20171002.t170130.704025.jpg,Lập trình - Phần mềm ứng dụng,"Công Nghệ 4G LTE Và Chiến Lược, Lộ Trình Phát Triển Ở  Việt Nam Công nghệ 4G LTE là một chuẩn di động thế hệ thứ tư, cho phép truyền tải dữ liệu với tốc độ vượt trội so với thế hệ thứ ba (3G). Với cô...",85000.0,16 x 24 cm,260.0,PGS. TS. Trần Minh Tuấn,,,,,"Công Nghệ 4G LTE Và Chiến Lược, Lộ Trình Phát Triển Ở  Việt Nam",https://salt.tikicdn.com/cache/280x280/media/catalog/product/p/h/photo_2017-09-28_10-50-54.u5552.d20171002.t170130.704025.jpg,Lập trình - Phần mềm ứng dụng,PGS. TS. Trần Minh Tuấn,"Công Nghệ 4G LTE Và Chiến Lược, Lộ Trình Phát Triển Ở  Việt Nam Công nghệ 4G LTE là một chuẩn di động thế hệ thứ tư, cho phép truyền tải dữ liệu với tốc độ vượt trội so với thế hệ thứ ba (3G). Với cô...",85000.0,Thông tin và Truyền thông,2017-09-02 00:00:00,Bìa mềm,260.0,,16 x 24 cm,,
105,105,Sketchnote - Phương Pháp Ghi Chú Sáng Tạo Bằng Hình Ảnh,https://salt.tikicdn.com/cache/280x280/ts/product/eb/3f/8d/b9d2326976b6e3071569a327ee706949.jpg,Tin học văn phòng,"SKETCHNOTE – PHƯƠNG PHÁP GHI CHÚ SÁNG TẠO BẰNG HÌNH ẢNHTrong thời đại bùng nổ thông tin hiện nay, nhiều bạn trẻ đang chọn sketchnote như một cách thức ghi chép dễ nhớ, dễ nhìn, thỏa sức sáng tạo, rèn...",84200.0,13 x 20 cm,288.0,Chiêm Tây,,,,,Sketchnote - Phương Pháp Ghi Chú Sáng Tạo Bằng Hình Ảnh,https://salt.tikicdn.com/cache/280x280/ts/product/eb/3f/8d/b9d2326976b6e3071569a327ee706949.jpg,Tin học văn phòng,Chiêm Tây,"SKETCHNOTE – PHƯƠNG PHÁP GHI CHÚ SÁNG TẠO BẰNG HÌNH ẢNHTrong thời đại bùng nổ thông tin hiện nay, nhiều bạn trẻ đang chọn sketchnote như một cách thức ghi chép dễ nhớ, dễ nhìn, thỏa sức sáng tạo, rèn...",84200.0,1980 Books,2020-08-01 00:00:00,Bìa mềm,288.0,Nhà Xuất Bản Công Thương,13 x 20 cm,Lâm Tú Trinh,
106,106,Thực Hành Microsoft Word - Excel - PowerPoint 2016 Bằng Các Tuyệt Chiêu (Sách kèm theo CD Bài tập) (Tái bản năm 2020),https://salt.tikicdn.com/cache/280x280/ts/product/d7/4a/42/ee58ffa1861ff14317f24e417ada76fa.jpg,Tin học văn phòng,* Sách sử dụng cho các phiên bản Excel 2019 - 2016 - 2013MỤC LỤCCHƯƠNG 1: GIỚI THIỆU CÁC TÍNH NĂNG MỚI OFFICE 2016CHƯƠNG 2: TẠO TÀI LIỆU VĂN BẢN VỚI WORD 2016CHƯƠNG 3: ĐIỀU CHỈNH CẤU TRÚC TÀI LIỆU...,79000.0,,162.0," Nhiều Tác Giả,Nhiều Tác Giả,Nhiều Tác Giả,Nhiều Tác Giả ",,,,,Thực Hành Microsoft Word - Excel - PowerPoint 2016 Bằng Các Tuyệt Chiêu (Sách kèm theo CD Bài tập) (Tái bản năm 2020),https://salt.tikicdn.com/cache/280x280/ts/product/d7/4a/42/ee58ffa1861ff14317f24e417ada76fa.jpg,Tin học văn phòng," Nhiều Tác Giả,Nhiều Tác Giả,Nhiều Tác Giả,Nhiều Tác Giả ",* Sách sử dụng cho các phiên bản Excel 2019 - 2016 - 2013MỤC LỤCCHƯƠNG 1: GIỚI THIỆU CÁC TÍNH NĂNG MỚI OFFICE 2016CHƯƠNG 2: TẠO TÀI LIỆU VĂN BẢN VỚI WORD 2016CHƯƠNG 3: ĐIỀU CHỈNH CẤU TRÚC TÀI LIỆU...,79000.0,Công Ty TNHH Văn Hóa - Thế Giới Sách Việt,2020-03-02 10:52:07,Bìa mềm,162.0,Nhà Xuất Bản Đồng Nai,,Nhiều Tác Giả,Đặc Biệt
107,107,Sách Giải Nhanh Bài Thi Trắc Nghiệm Môn Toán Với Sự Hỗ Trợ Của Máy Tính Casio Fx - 580 VN X,https://salt.tikicdn.com/cache/280x280/ts/product/b9/e8/1c/0fd2c8bbf60586a97caedcff99b98686.jpg,Tin học văn phòng,"Sách Giải Nhanh Bài Thi Trắc Nghiệm Môn Toán Với Sự Hỗ Trợ Của Máy Tính Casio Fx - 580 VN X       LỜI GIỚI THIỆU        Bắt đầu từ năm 2017, môn Toán trong kỳ thi Trung học Phổ Thông Quốc gia đã đ...",120000.0,,,Bitex,,,,,Sách Giải Nhanh Bài Thi Trắc Nghiệm Môn Toán Với Sự Hỗ Trợ Của Máy Tính Casio Fx - 580 VN X,https://salt.tikicdn.com/cache/280x280/ts/product/b9/e8/1c/0fd2c8bbf60586a97caedcff99b98686.jpg,Tin học văn phòng,Bitex,"Sách Giải Nhanh Bài Thi Trắc Nghiệm Môn Toán Với Sự Hỗ Trợ Của Máy Tính Casio Fx - 580 VN X       LỜI GIỚI THIỆU        Bắt đầu từ năm 2017, môn Toán trong kỳ thi Trung học Phổ Thông Quốc gia đã đ...",120000.0,Bình Tây,,,,Nhà Xuất Bản Đại Học Sư Phạm,,,
108,108,Giáo Trình Excel Nâng Cao - VBA Và Excel Dành Cho Người Tự Học - Dùng Các Phiên Bản 2021-2019-2016,https://salt.tikicdn.com/cache/280x280/ts/product/04/4a/d5/b4320da5d6d75b0d1a9f68ca45124212.jpg,Tin học văn phòng,"Excel là một trong những phần mềm ứng dụng được sử dụng rộng rãi đến mức, nếu trở thành một người dùng Excel thành thạo có thể làm gia tăng đáng kể cho thu nhập của bạn. Là một chương trình spreadshee...",162360.0,,," Nguyễn Quốc Huy,Nguyễn Thị Ngọc Thanh, Nguyễn Khắc Chiến",,,,,Giáo Trình Excel Nâng Cao - VBA Và Excel Dành Cho Người Tự Học - Dùng Các Phiên Bản 2021-2019-2016,https://salt.tikicdn.com/cache/280x280/ts/product/04/4a/d5/b4320da5d6d75b0d1a9f68ca45124212.jpg,Tin học văn phòng," Nguyễn Quốc Huy,Nguyễn Thị Ngọc Thanh, Nguyễn Khắc Chiến","Excel là một trong những phần mềm ứng dụng được sử dụng rộng rãi đến mức, nếu trở thành một người dùng Excel thành thạo có thể làm gia tăng đáng kể cho thu nhập của bạn. Là một chương trình spreadshee...",162360.0,Cty Thương mại STK,,,,Nhà Xuất Bản Thanh Niên,,,
109,109,Thực Hành Các Công Thức Và Hàm Excel 2016 Bằng Hình Minh Họa (Sách kèm theo CD Bài tập),https://salt.tikicdn.com/cache/280x280/ts/product/c8/51/66/3f64902d3d65ad880f4957e760291a58.jpg,Tin học văn phòng,"* Sách sử dụng cho các phiên bản Excel 2019 - 2016 - 2013       Microsoft Excel là một trong những chương trình bảng tính đã được nhiều người dùng nhất hiện nay, sử dụng các Công thức và Hàm để tính ...",85000.0,<p>14.5 x 20.5 cm</p>,228.0,Nhiều Tác Giả,,,,,Thực Hành Các Công Thức Và Hàm Excel 2016 Bằng Hình Minh Họa (Sách kèm theo CD Bài tập),https://salt.tikicdn.com/cache/280x280/ts/product/c8/51/66/3f64902d3d65ad880f4957e760291a58.jpg,Tin học văn phòng,Nhiều Tác Giả,"* Sách sử dụng cho các phiên bản Excel 2019 - 2016 - 2013       Microsoft Excel là một trong những chương trình bảng tính đã được nhiều người dùng nhất hiện nay, sử dụng các Công thức và Hàm để tính ...",85000.0,Công Ty TNHH Văn Hóa - Thế Giới Sách Việt,2019-08-15 15:10:24,Bìa mềm,228.0,Nhà Xuất Bản Đồng Nai,<p>14.5 x 20.5 cm</p>,Nhiều tác giả,Đặc Biệt
110,110,Giáo Trình Thực Hành Microsoft Excel 2019 Căn Bản & Nâng Cao (Sách kèm theo CD Bài Tập),https://salt.tikicdn.com/cache/280x280/ts/product/47/48/5b/0ded975be359ebeea30d2cbd2c55f467.jpg,Tin học văn phòng,"   * Sách sử dụng cho các phiên bản Excel 2019 - 2016 - 2013LỜI GIỚI THIỆU:   Chúng tôi nhóm biên soạn, xin hân hạnh giới thiệu cùng quý bạn đọc quyển sách ""Giáo Trình Thực Hành Microsoft Excel 2019...",105000.0,<p>16 x 24 x 2</p>,228.0, Nhiều Tác Giả,,,,,Giáo Trình Thực Hành Microsoft Excel 2019 Căn Bản & Nâng Cao (Sách kèm theo CD Bài Tập),https://salt.tikicdn.com/cache/280x280/ts/product/47/48/5b/0ded975be359ebeea30d2cbd2c55f467.jpg,Tin học văn phòng, Nhiều Tác Giả,"   * Sách sử dụng cho các phiên bản Excel 2019 - 2016 - 2013LỜI GIỚI THIỆU:   Chúng tôi nhóm biên soạn, xin hân hạnh giới thiệu cùng quý bạn đọc quyển sách ""Giáo Trình Thực Hành Microsoft Excel 2019...",105000.0,Công Ty TNHH Văn Hóa - Thế Giới Sách Việt,2020-02-07 19:21:39,Bìa mềm,228.0,Nhà Xuất Bản Đồng Nai,<p>16 x 24 x 2</p>,Nhiều Tác Giả,Đặc Biệt
111,111,Hướng Dẫn Sử Dụng Microsoft Office,https://salt.tikicdn.com/cache/280x280/ts/product/39/55/70/80a6d7b210ffcb669a8599235e5ead47.jpg,Tin học văn phòng,"Hướng Dẫn Sử Dụng Microsoft OfficeHướng dẫn sử dụng Microsoft Office, môt chương trình THVP đầy quyền năng. Trong lĩnh vực tin học văn phòng, Microsoft word, Excel, PowerPoint, Visio là những chương ...",113600.0,16 x 24 cm,780.0,"Phạm Quang Huy,Phạm Quang Huấn",,,,,Hướng Dẫn Sử Dụng Microsoft Office,https://salt.tikicdn.com/cache/280x280/ts/product/39/55/70/80a6d7b210ffcb669a8599235e5ead47.jpg,Tin học văn phòng,"Phạm Quang Huy,Phạm Quang Huấn","Hướng Dẫn Sử Dụng Microsoft OfficeHướng dẫn sử dụng Microsoft Office, môt chương trình THVP đầy quyền năng. Trong lĩnh vực tin học văn phòng, Microsoft word, Excel, PowerPoint, Visio là những chương ...",113600.0,Công Ty TNHH Thương Mại STK,2020-02-01 09:35:50,Bìa mềm,780.0,Nhà Xuất Bản Thanh Niên,16 x 24 cm,,
112,112,Excel Dành Cho Người Tự Học,https://salt.tikicdn.com/cache/280x280/ts/product/b0/14/82/c76aa50bea038bd5919c3781a41ca8dc.jpg,Tin học văn phòng,Gồm 13 chương và 1 phụ lục với nội dung sau:CHƯƠNG 1: TỔNG QUAN VỀ EXCEL.CHƯƠNG 2: ĐIỀU HƯỚNG VÀ LÀM VIỆC VỚI CÁC WORKSHEET.CHƯƠNG 3: NHẬP VÀ CHỈNH SỬA DỮ LIỆU.CHƯƠNG 4: ĐỊNH DẠNG VÀ CANH CHỈNH DỮ...,137600.0,16 x 24 cm,464.0,Phạm Phương Hoa,,,,,Excel Dành Cho Người Tự Học,https://salt.tikicdn.com/cache/280x280/ts/product/b0/14/82/c76aa50bea038bd5919c3781a41ca8dc.jpg,Tin học văn phòng,Phạm Phương Hoa,Gồm 13 chương và 1 phụ lục với nội dung sau:CHƯƠNG 1: TỔNG QUAN VỀ EXCEL.CHƯƠNG 2: ĐIỀU HƯỚNG VÀ LÀM VIỆC VỚI CÁC WORKSHEET.CHƯƠNG 3: NHẬP VÀ CHỈNH SỬA DỮ LIỆU.CHƯƠNG 4: ĐỊNH DẠNG VÀ CANH CHỈNH DỮ...,137600.0,Công Ty TNHH Thương Mại STK,2020-07-01 00:00:00,Bìa mềm,464.0,Nhà Xuất Bản Thanh Niên,16 x 24 cm,Phạm Quang Huấn,
113,113,SQL Server 2008 Nâng Cao - Hướng Dẫn Học Qua Ví Dụ,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img908_3.jpg,Tin học văn phòng,"SQL Server 2008 Nâng Cao - Hướng Dẫn Học Qua Ví Dụ Cơ sở dữ liệu giữ một vai trò quan trọng trong hệ thống thông tin của các tổ chức, doanh nghiệp. Chính vì lẽ đó môn học cơ sở dữ liệu đã được các tr...",95000.0,16 x 24 cm,304.0,Bryan Syverson - Joel Murach,,,,,SQL Server 2008 Nâng Cao - Hướng Dẫn Học Qua Ví Dụ,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img908_3.jpg,Tin học văn phòng,Bryan Syverson - Joel Murach,"SQL Server 2008 Nâng Cao - Hướng Dẫn Học Qua Ví Dụ Cơ sở dữ liệu giữ một vai trò quan trọng trong hệ thống thông tin của các tổ chức, doanh nghiệp. Chính vì lẽ đó môn học cơ sở dữ liệu đã được các tr...",95000.0,FPT Polytechnic,2015-06-22 00:00:00,Bìa mềm,304.0,Nhà Xuất Bản Bách Khoa Hà Nội,16 x 24 cm,,
114,114,Học Cách Thiết Kế Slide,https://salt.tikicdn.com/cache/280x280/ts/product/f7/e5/18/282916d8ce5eafb88893e8f05923ecb3.jpg,Tin học văn phòng,"Dù ở cấp bậc nào trong một tổ chức thì hẳn bạn cũng đã từng có lần thực hiện một bài thuyết trình quan trọng trước đồng nghiệp, cấp trên, khách hàng, hoặc công chúng. Phần mềm thuyết trình là một tron...",167300.0,,,Nancy Duarte,,,,,Học Cách Thiết Kế Slide,https://salt.tikicdn.com/cache/280x280/ts/product/f7/e5/18/282916d8ce5eafb88893e8f05923ecb3.jpg,Tin học văn phòng,Nancy Duarte,"Dù ở cấp bậc nào trong một tổ chức thì hẳn bạn cũng đã từng có lần thực hiện một bài thuyết trình quan trọng trước đồng nghiệp, cấp trên, khách hàng, hoặc công chúng. Phần mềm thuyết trình là một tron...",167300.0,Alphabooks,,,,,,,
115,115,"Excel Nâng Cao,Lập Trình VBA Trong Excel",https://salt.tikicdn.com/cache/280x280/ts/product/ac/78/1b/091d6a991c3ba73dea72c1776bd08f75.jpg,Tin học văn phòng,"Excel là một trong những phần mềm ứng dụng được sử dụng rộng rãi đến mức, nếu trở thành một người dùng Excel thành thạo có thể làm gia tăng đáng kể cho thu nhập của bạn. Là một chương trình spreadshee...",137600.0,16 x 24 cm,456.0,"Phạm Quang Huấn,Phạm Quang Huy",,,,,"Excel Nâng Cao,Lập Trình VBA Trong Excel",https://salt.tikicdn.com/cache/280x280/ts/product/ac/78/1b/091d6a991c3ba73dea72c1776bd08f75.jpg,Tin học văn phòng,"Phạm Quang Huấn,Phạm Quang Huy","Excel là một trong những phần mềm ứng dụng được sử dụng rộng rãi đến mức, nếu trở thành một người dùng Excel thành thạo có thể làm gia tăng đáng kể cho thu nhập của bạn. Là một chương trình spreadshee...",137600.0,Công Ty TNHH Thương Mại STK,2020-12-15 00:00:00,Bìa mềm,456.0,Nhà Xuất Bản Thanh Niên,16 x 24 cm,,
116,116,"Tin Học Văn Phòng, Tự Học Excel Bằng Hình Ảnh (Phiên Bản 2019-2016-2013)",https://salt.tikicdn.com/cache/280x280/ts/product/ed/3c/34/215a31cbc1c344c5bace69cfaabda11b.jpg,Tin học văn phòng,"Tin Học Văn Phòng, Tự Học Excel Bằng Hình Ảnh (Phiên Bản 2019-2016-2013)Tự học excel bằng hình ảnh. Là tập 2 trong bộ sách này gồm trên 100 bài tập khám phá những bí mật, hướng dẫn và giải thích các t...",107200.0,16 x 24 cm,308.0,"Trần Tường Thụy,Phạm Quang Huấn",,,,,"Tin Học Văn Phòng, Tự Học Excel Bằng Hình Ảnh (Phiên Bản 2019-2016-2013)",https://salt.tikicdn.com/cache/280x280/ts/product/ed/3c/34/215a31cbc1c344c5bace69cfaabda11b.jpg,Tin học văn phòng,"Trần Tường Thụy,Phạm Quang Huấn","Tin Học Văn Phòng, Tự Học Excel Bằng Hình Ảnh (Phiên Bản 2019-2016-2013)Tự học excel bằng hình ảnh. Là tập 2 trong bộ sách này gồm trên 100 bài tập khám phá những bí mật, hướng dẫn và giải thích các t...",107200.0,Công Ty TNHH Thương Mại STK,2020-02-01 09:35:45,Bìa mềm,308.0,Nhà Xuất Bản Thanh Niên,16 x 24 cm,,
117,117,Chinh Phục Các Dạng Toán Thực Tế THCS Với Máy Tính Casio FX - 580 VN X / CASIO FX - 570 VN PLUS,https://salt.tikicdn.com/cache/280x280/ts/product/39/8d/5d/a49348735063fd50dc26a025dce60445.jpg,Tin học văn phòng,Chinh Phục Các Dạng Toán Thực Tế THCS Với Máy Tính Casio FX - 580 VN X / CASIO FX - 570 VN PLUS   Tổng hợp các dạng toán thực tế THCS theo từng chuyên đề cụ thể. Đưa ra bài giải chi tiết cho các bài ...,144000.0,,,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa",,,,,Chinh Phục Các Dạng Toán Thực Tế THCS Với Máy Tính Casio FX - 580 VN X / CASIO FX - 570 VN PLUS,https://salt.tikicdn.com/cache/280x280/ts/product/39/8d/5d/a49348735063fd50dc26a025dce60445.jpg,Tin học văn phòng,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa",Chinh Phục Các Dạng Toán Thực Tế THCS Với Máy Tính Casio FX - 580 VN X / CASIO FX - 570 VN PLUS   Tổng hợp các dạng toán thực tế THCS theo từng chuyên đề cụ thể. Đưa ra bài giải chi tiết cho các bài ...,144000.0,Bình Tây,,,,Nhà Xuất Bản Đại Học Sư Phạm,,,
118,118,Tự Học Nhanh Windows Vista,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/u/tu_hoc_nhanh_windows_vista_1.jpg,Tin học văn phòng,"Tự Học Nhanh Windows Vista Trong thời đại công nghệ thông tin bùng nổ như hiện nay, chiếc máy vi tính đã trở thành người bạn thân thiết với hầu hết mọi người, đặc biệt là giới trẻ - những người yêu t...",30600.0,13 x 20.5cm,,WaterPC,,,,,Tự Học Nhanh Windows Vista,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/u/tu_hoc_nhanh_windows_vista_1.jpg,Tin học văn phòng,WaterPC,"Tự Học Nhanh Windows Vista Trong thời đại công nghệ thông tin bùng nổ như hiện nay, chiếc máy vi tính đã trở thành người bạn thân thiết với hầu hết mọi người, đặc biệt là giới trẻ - những người yêu t...",30600.0,Đinh Tị,2009-09-22 00:00:00,Bìa mềm,,,13 x 20.5cm,,
119,119,Lập Trình Và Giám Sát Mạng Truyền Thông Công Nghiệp Scada,https://salt.tikicdn.com/cache/280x280/ts/product/4c/2d/76/dc2370bf88252653aa4542de8ab0c5f5.jpg,Tin học văn phòng,Nội dung trình bày trong sách gồm 2 phần với 8 chương:   - Phần 1: Gồm 5 chương từ 1 đến 5 trình bày lý thuyết về mạng truyền thông công nghiệp.   - Phần 2: Gồm 3 chương còn lại từ 6 đến 8 là các bà...,120000.0,,,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả",,,,,Lập Trình Và Giám Sát Mạng Truyền Thông Công Nghiệp Scada,https://salt.tikicdn.com/cache/280x280/ts/product/4c/2d/76/dc2370bf88252653aa4542de8ab0c5f5.jpg,Tin học văn phòng,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả",Nội dung trình bày trong sách gồm 2 phần với 8 chương:   - Phần 1: Gồm 5 chương từ 1 đến 5 trình bày lý thuyết về mạng truyền thông công nghiệp.   - Phần 2: Gồm 3 chương còn lại từ 6 đến 8 là các bà...,120000.0,NXB Thanh Niên,,,,,,,
120,120,Excel  Dành Cho Người Bắt Đầu,https://salt.tikicdn.com/cache/280x280/ts/product/f7/97/95/ba355c48664b5b8545c27fd2de1ed03a.jpg,Tin học văn phòng,"Excel Dành Cho Người Bắt ĐầuSách trình bày qua 14 chương với các hướng dẫn từng bước giúp các bạn tiết kiệm thời gian cũng như đạt năng suất hơn khi làm việc với Excel phiên bản 2013, 2016 cũng như 20...",124800.0,16 x 24 cm,312.0,"Phạm Quang Hiển,Trần Tường Thụy",,,,,Excel  Dành Cho Người Bắt Đầu,https://salt.tikicdn.com/cache/280x280/ts/product/f7/97/95/ba355c48664b5b8545c27fd2de1ed03a.jpg,Tin học văn phòng,"Phạm Quang Hiển,Trần Tường Thụy","Excel Dành Cho Người Bắt ĐầuSách trình bày qua 14 chương với các hướng dẫn từng bước giúp các bạn tiết kiệm thời gian cũng như đạt năng suất hơn khi làm việc với Excel phiên bản 2013, 2016 cũng như 20...",124800.0,Công Ty TNHH Thương Mại STK,2020-02-01 09:34:11,Bìa mềm,312.0,Nhà Xuất Bản Thanh Niên,16 x 24 cm,,
121,121,Tin học văn phòng quốc tế theo chuẩn ICDL,https://salt.tikicdn.com/cache/280x280/ts/product/62/cc/71/f7f3254d9ec8be5edab68c7a53b832a5.jpg,Tin học văn phòng,"Tin học văn phòng quốc tế theo chuẩn ICDL, Syllabus 5: Khóa học thực hành sử dụng Windows & Office 2007 là một tài liệu đào tạo máy tính cần thiết cho những người mới bắt đầu. Nó không chỉ được sử...",165000.0,,432.0,nhieu tac gia,,,,,Tin học văn phòng quốc tế theo chuẩn ICDL,https://salt.tikicdn.com/cache/280x280/ts/product/62/cc/71/f7f3254d9ec8be5edab68c7a53b832a5.jpg,Tin học văn phòng,nhieu tac gia,"Tin học văn phòng quốc tế theo chuẩn ICDL, Syllabus 5: Khóa học thực hành sử dụng Windows & Office 2007 là một tài liệu đào tạo máy tính cần thiết cho những người mới bắt đầu. Nó không chỉ được sử...",165000.0,TRƯỜNG ĐẠI HỌC FPT,2018-09-30 09:51:39,Bìa mềm,432.0,Nhà Xuất Bản Bách Khoa Hà Nội,,,Tái bản lần IV
