,Unnamed: 0,Tên Sách,Ảnh bìa,Thể loại,Nội dung tóm tắt,Giá bìa,Kích thước,Số trang,Tác giả,Nhà Xuất Bản,Dịch giả,Nhà Phát Hành,Loại sản phẩm,Tên Sách.1,Ảnh bìa.1,Thể loại.1,Tác giả.1,Nội dung tóm tắt.1,Giá bìa.1,Công ty phát hành,Ngày xuất bản,Loại bìa,Số trang.1,Nhà xuất bản,Kích thước.1,Dịch Giả,Phiên bản
46,46,Luận Anh Hùng (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/d5/67/21/bddffbfc1adc5806bd523f0701630892.jpg,NHÂN VẬT - SỰ KIỆN ,"“Luận anh hùng” viết về năm nhân vật nổi tiếng trong lịch sử Trung Hoa với bối cảnh của Tần Hán, Tam quốc, Đường, Minh, Thanh, đó là Hạng Vũ, Tào Tháo, Võ Tắc Thiên, Hải Thụy và Ung Chính.Tác giả Dịc...",118150.0,14.5 x 20.5 cm,552.0,Dịch Trung Thiên,,,,,Luận Anh Hùng (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/d5/67/21/bddffbfc1adc5806bd523f0701630892.jpg,NHÂN VẬT - SỰ KIỆN ,Dịch Trung Thiên,"“Luận anh hùng” viết về năm nhân vật nổi tiếng trong lịch sử Trung Hoa với bối cảnh của Tần Hán, Tam quốc, Đường, Minh, Thanh, đó là Hạng Vũ, Tào Tháo, Võ Tắc Thiên, Hải Thụy và Ung Chính.Tác giả Dịc...",118150.0,Quảng Văn,,Bìa mềm,552.0,Nhà Xuất Bản Văn Học,14.5 x 20.5 cm,Vũ Ngọc Quỳnh,
47,47,Danh Nhân Thế Giới (Bìa Mềm),https://salt.tikicdn.com/cache/280x280/ts/product/ec/96/d0/3c42ae87e68c60048cecfb758686c2c5.jpg,NHÂN VẬT - SỰ KIỆN ,"Trẻ em ngày nay chỉ cần nhắc đến danh nhân là có thể đọc vanh vách ra một loạt các tên tuổi nổi tiếng như Galileo, Einstein, DaVinci, Beethoven, Andersen, Michael Jordan, Pelé... họ luôn là những anh hù...",78500.0,,248.0,Phạm Thuỳ Linh,,,,,Danh Nhân Thế Giới (Bìa Mềm),https://salt.tikicdn.com/cache/280x280/ts/product/ec/96/d0/3c42ae87e68c60048cecfb758686c2c5.jpg,NHÂN VẬT - SỰ KIỆN ,Phạm Thuỳ Linh,"Trẻ em ngày nay chỉ cần nhắc đến danh nhân là có thể đọc vanh vách ra một loạt các tên tuổi nổi tiếng như Galileo, Einstein, DaVinci, Beethoven, Andersen, Michael Jordan, Pelé... họ luôn là những anh hù...",78500.0,Nhà sách Minh Thắng,2019-12-01 00:00:00,Bìa mềm,248.0,Nhà Xuất Bản Dân Trí,,,
48,48,Who? Chuyện Kể Về Danh Nhân Thế Giới - John Lennon,https://salt.tikicdn.com/cache/280x280/ts/product/c0/0d/28/3e451543bed726c112f0c71bf736f6da.jpg,NHÂN VẬT - SỰ KIỆN ,"Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh nhân sẽ đem đến cho các em những ước mơ và hoài bão cao đẹp!John Lennon là ca sĩ, nhạc sĩ, thủ lĩnh nhóm nhạc huyền thoại thế kỉ 20 - The...",55000.0,,172.0,"Team-kids,Lee Heejung",,,,,Who? Chuyện Kể Về Danh Nhân Thế Giới - John Lennon,https://salt.tikicdn.com/cache/280x280/ts/product/c0/0d/28/3e451543bed726c112f0c71bf736f6da.jpg,NHÂN VẬT - SỰ KIỆN ,"Team-kids,Lee Heejung","Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh nhân sẽ đem đến cho các em những ước mơ và hoài bão cao đẹp!John Lennon là ca sĩ, nhạc sĩ, thủ lĩnh nhóm nhạc huyền thoại thế kỉ 20 - The...",55000.0,NXB Kim Đồng,2018-01-01 00:00:00,Paperback,172.0,,,,
49,49,Sách - Mặc Tử và Biệt Mặc - Nguyễn Hiến Lê (Tuyển Tập Bách Gia Tranh Minh),https://salt.tikicdn.com/cache/280x280/ts/product/de/bc/d3/6172c115e3f4415a3eec67e88106a429.jpg,NHÂN VẬT - SỰ KIỆN ,"GIỚI THIỆU SÁCH:Sau Khổng Tử mấy chục năm, trên quê hương nước Lỗ xuất hiện nhà tư tưởng nổi tiếng Mặc Địch mà tư tưởng của ông cùng học phái Mặc gia do ông sáng lập không những có những ảnh hưởng lớ...",141000.0,,416.0,Nguyễn Hiến Lê,,,,,Sách - Mặc Tử và Biệt Mặc - Nguyễn Hiến Lê (Tuyển Tập Bách Gia Tranh Minh),https://salt.tikicdn.com/cache/280x280/ts/product/de/bc/d3/6172c115e3f4415a3eec67e88106a429.jpg,NHÂN VẬT - SỰ KIỆN ,Nguyễn Hiến Lê,"GIỚI THIỆU SÁCH:Sau Khổng Tử mấy chục năm, trên quê hương nước Lỗ xuất hiện nhà tư tưởng nổi tiếng Mặc Địch mà tư tưởng của ông cùng học phái Mặc gia do ông sáng lập không những có những ảnh hưởng lớ...",141000.0,BIZBOOKS,2021-04-10 09:37:24,Bìa mềm,416.0,Nhà Xuất Bản Hồng Đức,,,Mới
50,50,Võ Nguyên Giáp Danh Tướng Thời Đại Hồ Chí Minh,https://salt.tikicdn.com/cache/280x280/ts/product/8a/d9/21/73bdffe873972ad9fc4e3038d38e55d9.jpg,NHÂN VẬT - SỰ KIỆN ,"Tác giả cuốn sách là người công tác nhiều năm ở cơ quan Tổng hành dinh từ ngày thành lập năm 1945, là nhà nghiên cứu lịch sử quân sự và lịch sử chiến tranh cách mạng có uy tín lớn, dành nhiều năm để n...",319550.0,,912.0,Trần Trọng Trung,,,,,Võ Nguyên Giáp Danh Tướng Thời Đại Hồ Chí Minh,https://salt.tikicdn.com/cache/280x280/ts/product/8a/d9/21/73bdffe873972ad9fc4e3038d38e55d9.jpg,NHÂN VẬT - SỰ KIỆN ,Trần Trọng Trung,"Tác giả cuốn sách là người công tác nhiều năm ở cơ quan Tổng hành dinh từ ngày thành lập năm 1945, là nhà nghiên cứu lịch sử quân sự và lịch sử chiến tranh cách mạng có uy tín lớn, dành nhiều năm để n...",319550.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,,Bìa mềm,912.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,,,
51,51,Nhân vật nổi tiếng thế giới – Văn hóa và nghệ thuật  (Tái Bản 2020) ,https://salt.tikicdn.com/cache/280x280/ts/product/cd/fd/f3/b80f2a1418d42debb0dbfeb11db5332c.jpg,NHÂN VẬT - SỰ KIỆN ,Các hoạt động nghệ thuật và văn hóa giúp chúng ta giải tỏa căng thẳng trong cuộc sống và còn từng bước vun đắp tâm hồn ta.Cuốn sách này giới thiệu hơn 300 người nổi tiếng trong nhiều lĩnh vực văn hó...,126650.0,24 x 31 cm,126.0,"Renzo Barsotti,Eleonora Barsotti",,,,,Nhân vật nổi tiếng thế giới – Văn hóa và nghệ thuật  (Tái Bản 2020) ,https://salt.tikicdn.com/cache/280x280/ts/product/cd/fd/f3/b80f2a1418d42debb0dbfeb11db5332c.jpg,NHÂN VẬT - SỰ KIỆN ,"Renzo Barsotti,Eleonora Barsotti",Các hoạt động nghệ thuật và văn hóa giúp chúng ta giải tỏa căng thẳng trong cuộc sống và còn từng bước vun đắp tâm hồn ta.Cuốn sách này giới thiệu hơn 300 người nổi tiếng trong nhiều lĩnh vực văn hó...,126650.0,Nhã Nam,2020-01-01 18:57:24,Bìa cứng,126.0,Nhà Xuất Bản Hà Nội,24 x 31 cm,,
52,52,Tư Duy Như Churchill,https://salt.tikicdn.com/cache/280x280/ts/product/7e/5c/aa/6fbafe23a3cfedac7f0f3e1964b9d449.jpg,NHÂN VẬT - SỰ KIỆN ,Tư Duy Như ChurchillTheo chân một trong những vĩ nhân của thế kỉ 20 và bạn sẽ học được cách để:• Lãnh đạo với tầm nhìn sâu rộng• Nuôi dưỡng tham vọng• Để lại di sản cho hậu thế• Mài giũa hệ tư tưởng• ...,56900.0,13 x 20 cm,260.0,Daniel Smith,,,,,Tư Duy Như Churchill,https://salt.tikicdn.com/cache/280x280/ts/product/7e/5c/aa/6fbafe23a3cfedac7f0f3e1964b9d449.jpg,NHÂN VẬT - SỰ KIỆN ,Daniel Smith,Tư Duy Như ChurchillTheo chân một trong những vĩ nhân của thế kỉ 20 và bạn sẽ học được cách để:• Lãnh đạo với tầm nhìn sâu rộng• Nuôi dưỡng tham vọng• Để lại di sản cho hậu thế• Mài giũa hệ tư tưởng• ...,56900.0,Nhà Xuất Bản Kim Đồng,2020-01-02 00:00:00,Bìa mềm,260.0,Nhà Xuất Bản Kim Đồng,13 x 20 cm,,
53,53,100 Tấm Gương Vượt Khó Của Các Danh Nhân,https://salt.tikicdn.com/cache/280x280/ts/product/5d/5e/7a/1b4ff7eb627c50c3f7aa63950932a7ed.jpg,NHÂN VẬT - SỰ KIỆN ,"""Trên con đường dẫn đến thành công không có dấu chân của kẻ lười biếng"" là câu nói chính xác nhất dành cho những ai luôn khát khao vươn lên đỉnh cao tri thức. Những tấm gương tiêu biểu về nghị lực và ...",47900.0,13 x 20.5 cm,266.0,Nhiều Tác Giả,,,,,100 Tấm Gương Vượt Khó Của Các Danh Nhân,https://salt.tikicdn.com/cache/280x280/ts/product/5d/5e/7a/1b4ff7eb627c50c3f7aa63950932a7ed.jpg,NHÂN VẬT - SỰ KIỆN ,Nhiều Tác Giả,"""Trên con đường dẫn đến thành công không có dấu chân của kẻ lười biếng"" là câu nói chính xác nhất dành cho những ai luôn khát khao vươn lên đỉnh cao tri thức. Những tấm gương tiêu biểu về nghị lực và ...",47900.0,Trí Việt,2019-07-01 00:00:00,Bìa mềm,266.0,,13 x 20.5 cm,,
54,54,Hồ Chí Minh - Tiểu Sử,https://salt.tikicdn.com/cache/280x280/ts/product/ab/09/a9/abc011fc56c6b730711932ad338abbe3.jpg,NHÂN VẬT - SỰ KIỆN ,"Hồ Chí Minh - Tiểu SửGiới thiệu tiểu sử, sự nghiệp Chủ tịch Hồ Chí Minh từ thời niên thiếu đến giai đoạn ra đi tìm đường cứu nước, thời kì chuẩn bị thành lập đảng Cộng sản...",55000.0,12 x 18 cm,332.0,Bảo Tàng Hồ Chí Minh,,,,,Hồ Chí Minh - Tiểu Sử,https://salt.tikicdn.com/cache/280x280/ts/product/ab/09/a9/abc011fc56c6b730711932ad338abbe3.jpg,NHÂN VẬT - SỰ KIỆN ,Bảo Tàng Hồ Chí Minh,"Hồ Chí Minh - Tiểu SửGiới thiệu tiểu sử, sự nghiệp Chủ tịch Hồ Chí Minh từ thời niên thiếu đến giai đoạn ra đi tìm đường cứu nước, thời kì chuẩn bị thành lập đảng Cộng sản...",55000.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,2019-01-01 00:00:00,Bìa mềm,332.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,12 x 18 cm,,
55,55,Mạnh Tử,https://salt.tikicdn.com/cache/280x280/ts/product/52/41/e5/ad6a5942d728675ea6017025e67e7d9f.jpg,NHÂN VẬT - SỰ KIỆN ,"Mạnh TửMạnh Tử là đại biểu xuất sắc của Nho giáo thời Chiến Quốc, thời kỳ nở rộ các nhà tư tưởng lớn với các trường phái như Pháp gia, Du thuyết, Nho gia, Mặc gia... (thời kỳ bách gia tranh minh). Tr...",42000.0,13 x 19 cm,215.0,Nguyễn Hiến Lê,,,,,Mạnh Tử,https://salt.tikicdn.com/cache/280x280/ts/product/52/41/e5/ad6a5942d728675ea6017025e67e7d9f.jpg,NHÂN VẬT - SỰ KIỆN ,Nguyễn Hiến Lê,"Mạnh TửMạnh Tử là đại biểu xuất sắc của Nho giáo thời Chiến Quốc, thời kỳ nở rộ các nhà tư tưởng lớn với các trường phái như Pháp gia, Du thuyết, Nho gia, Mặc gia... (thời kỳ bách gia tranh minh). Tr...",42000.0,Công Ty TNHH Thư Lâm,2017-11-27 12:11:38,Bìa mềm,215.0,,13 x 19 cm,,
56,56,Theo Dòng Triều Nguyễn (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/8e/8b/e4/4cc7cd9e2df69168fd7177cb70adccda.jpg,NHÂN VẬT - SỰ KIỆN ,"Tác giả Tôn Thất Thọ xuất thân là một nhà giáo, nguyên là Hiệu trưởng trường Trung học sơ sở ở Bình Phước, anh còn có bút danh Tôn Châu Quân, cộng tác viên th ường xuyên của tạp chí Xưa và Nay trong h...",76000.0,16 x 24 cm,328.0,Tôn Thất Thọ,,,,,Theo Dòng Triều Nguyễn (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/8e/8b/e4/4cc7cd9e2df69168fd7177cb70adccda.jpg,NHÂN VẬT - SỰ KIỆN ,Tôn Thất Thọ,"Tác giả Tôn Thất Thọ xuất thân là một nhà giáo, nguyên là Hiệu trưởng trường Trung học sơ sở ở Bình Phước, anh còn có bút danh Tôn Châu Quân, cộng tác viên th ường xuyên của tạp chí Xưa và Nay trong h...",76000.0,Nhà xuất bản Tổng hợp TP.HCM ,2020-05-05 00:00:00,Bìa mềm,328.0,Nhà Xuất Bản Tổng hợp TP.HCM,16 x 24 cm,,
57,57,Danh Nhân Thế giới,https://salt.tikicdn.com/cache/280x280/ts/product/ce/7d/1e/5e607c81c96113d5e79fa341b74a06fa.jpg,NHÂN VẬT - SỰ KIỆN ,"Danh Nhân Việt NamThế giới xung quanh với biết bao điều kỳ bí. Từ những thứ đơn giản như quả táo rơi, chuyển động giữa các hành tinh và ngôi sao, cho tới những thứ mắt người không thể nhìn thấy như n...",42200.0,13 x 20.5 cm,248.0,Ngọc Nguyên,,,,,Danh Nhân Thế giới,https://salt.tikicdn.com/cache/280x280/ts/product/ce/7d/1e/5e607c81c96113d5e79fa341b74a06fa.jpg,NHÂN VẬT - SỰ KIỆN ,Ngọc Nguyên,"Danh Nhân Việt NamThế giới xung quanh với biết bao điều kỳ bí. Từ những thứ đơn giản như quả táo rơi, chuyển động giữa các hành tinh và ngôi sao, cho tới những thứ mắt người không thể nhìn thấy như n...",42200.0,Trí Việt,2019-10-01 00:00:00,Bìa mềm,248.0,,13 x 20.5 cm,,
58,58,Đại Tướng - Tổng Tư Lệnh Võ Nguyên Giáp Trong Cuộc Trường Chinh Lịch Sử Cùng Dân Tộc,https://salt.tikicdn.com/cache/280x280/media/catalog/product/s/c/scan005.u5505.d20170810.t014852.714806.jpg,NHÂN VẬT - SỰ KIỆN ,Đại Tướng - Tổng Tư Lệnh Võ Nguyên Giáp Trong Cuộc Trường Chinh Lịch Sử Cùng Dân Tộc Tổng Tư lệnh Đại tướng Võ Nguyên Giáp trong cuộc trường chinh lịch sử cùng dân tộc. Hơn 30 năm trên cương vị Tổng ...,254500.0,19 x 27 cm,372.0,Nguyễn Hòa,,,,,Đại Tướng - Tổng Tư Lệnh Võ Nguyên Giáp Trong Cuộc Trường Chinh Lịch Sử Cùng Dân Tộc,https://salt.tikicdn.com/cache/280x280/media/catalog/product/s/c/scan005.u5505.d20170810.t014852.714806.jpg,NHÂN VẬT - SỰ KIỆN ,Nguyễn Hòa,Đại Tướng - Tổng Tư Lệnh Võ Nguyên Giáp Trong Cuộc Trường Chinh Lịch Sử Cùng Dân Tộc Tổng Tư lệnh Đại tướng Võ Nguyên Giáp trong cuộc trường chinh lịch sử cùng dân tộc. Hơn 30 năm trên cương vị Tổng ...,254500.0,Nhà sách Lao Động,2017-08-01 00:00:00,Bìa cứng,372.0,Nhà Xuất Bản Hồng Đức,19 x 27 cm,,
59,59,Danh Nhân Quân Sự Việt Nam (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/f6/c9/93/af6c622453aa4416e73a70627628687b.jpg,NHÂN VẬT - SỰ KIỆN ,"Sách viết về 17 danh nhân quan sự Việt Nam: 1. Ngô Quyền, 2. Đinh Bộ Lĩnh, 3. Lê Hoàn, 4. Lý Thường Kiệt 5. Trần Quốc Tuấn,,6. Lê Lợi,, 7. Nguyễn Huệ, 8. Trương Định 9. Võ Duy Dương,10. Nguyễn Trung T...",79100.0,15.5 x 23 cm,316.0,Lê Minh Quốc,,,,,Danh Nhân Quân Sự Việt Nam (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/f6/c9/93/af6c622453aa4416e73a70627628687b.jpg,NHÂN VẬT - SỰ KIỆN ,Lê Minh Quốc,"Sách viết về 17 danh nhân quan sự Việt Nam: 1. Ngô Quyền, 2. Đinh Bộ Lĩnh, 3. Lê Hoàn, 4. Lý Thường Kiệt 5. Trần Quốc Tuấn,,6. Lê Lợi,, 7. Nguyễn Huệ, 8. Trương Định 9. Võ Duy Dương,10. Nguyễn Trung T...",79100.0,NXB Trẻ,2020-05-05 00:00:00,Bìa mềm,316.0,NXB Trẻ,15.5 x 23 cm,,
60,60,Who? Chuyện Kể Về Danh Nhân Thế Giới - Audrey Hepburn,https://salt.tikicdn.com/cache/280x280/ts/product/8e/e6/07/fb48e69e496b2c613a6c1b80cb536905.jpg,NHÂN VẬT - SỰ KIỆN ,"Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh nhân sẽ đem đến cho các em những ước mơ và hoài bão cao đẹp!Biểu tượng thời trang, nữ minh tinh tài năng và xinh đẹp, nhà hoạt động từ th...",46200.0,,172.0,"Choi Eunyoung,Doni Family",,,,,Who? Chuyện Kể Về Danh Nhân Thế Giới - Audrey Hepburn,https://salt.tikicdn.com/cache/280x280/ts/product/8e/e6/07/fb48e69e496b2c613a6c1b80cb536905.jpg,NHÂN VẬT - SỰ KIỆN ,"Choi Eunyoung,Doni Family","Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh nhân sẽ đem đến cho các em những ước mơ và hoài bão cao đẹp!Biểu tượng thời trang, nữ minh tinh tài năng và xinh đẹp, nhà hoạt động từ th...",46200.0,NXB Kim Đồng,2018-01-01 00:00:00,Paperback,172.0,,,,
61,61,Tiểu Sử Steve Jobs (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/8d/55/83/657a633328880cc2956fb7d781cd792d.jpg,NHÂN VẬT - SỰ KIỆN ,"Cuốn tiểu sử với tiêu đề ngắn gọn Steve Jobs do cựu thư ký tòa soạn của tạp chí Time, Walter Isaacson biên soạn, dựa trên 40 cuộc phỏng vấn với Steve Jobs trong 2 năm qua cùng các cuộc phỏng vấn với h...",399000.0,16 x 24 cm,758.0,Walter Isaacson,,,,,Tiểu Sử Steve Jobs (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/8d/55/83/657a633328880cc2956fb7d781cd792d.jpg,NHÂN VẬT - SỰ KIỆN ,Walter Isaacson,"Cuốn tiểu sử với tiêu đề ngắn gọn Steve Jobs do cựu thư ký tòa soạn của tạp chí Time, Walter Isaacson biên soạn, dựa trên 40 cuộc phỏng vấn với Steve Jobs trong 2 năm qua cùng các cuộc phỏng vấn với h...",399000.0,Alphabooks,,Bìa cứng,758.0,Nhà Xuất Bản Lao Động,16 x 24 cm,Nguyệt Minh,
62,62,TedBooks - Kỳ Bí Dòng Sông Sôi Trong Lòng Amazon,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/e/ted_bi-an-dong-song-soi-01.u4939.d20170531.t161016.80512.jpg,NHÂN VẬT - SỰ KIỆN ,"TedBooks - Kỳ Bí Dòng Sông Sôi Trong Lòng Amazon Trong một thế giới mà mọi thứ dường như đều có thể tính toán bằng những con số, đều đặn nhịp nhàng và bị giày xéo bởi những nhà đưa tin và sự xâm lược...",68000.0,13 x 19 cm,191.0,Andrés Ruzo,,,,,TedBooks - Kỳ Bí Dòng Sông Sôi Trong Lòng Amazon,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/e/ted_bi-an-dong-song-soi-01.u4939.d20170531.t161016.80512.jpg,NHÂN VẬT - SỰ KIỆN ,Andrés Ruzo,"TedBooks - Kỳ Bí Dòng Sông Sôi Trong Lòng Amazon Trong một thế giới mà mọi thứ dường như đều có thể tính toán bằng những con số, đều đặn nhịp nhàng và bị giày xéo bởi những nhà đưa tin và sự xâm lược...",68000.0,Thái Hà,2017-06-01 00:00:00,Bìa mềm,191.0,,13 x 19 cm,,
63,63,HERSTORY - Cuộc Đời 50 Người Phụ Nữ Gây Chấn Động Thế Giới,https://salt.tikicdn.com/cache/280x280/ts/product/81/3f/77/bc8dd628fb7246a664460f5d865e099b.jpg,NHÂN VẬT - SỰ KIỆN ,"HERSTORY - Cuộc Đời 50 Người Phụ Nữ Gây Chấn Động Thế GiớiDù là những nhà lãnh đạo tài ba trong lịch sử như Cleopatra, Hai Bà Trưng hay Ekaterina Đại đế, hay những nhà khoa học, chính trị gia và nghệ ...",156000.0,25 x 29 cm,118.0,Katherine Halligan,,,,,HERSTORY - Cuộc Đời 50 Người Phụ Nữ Gây Chấn Động Thế Giới,https://salt.tikicdn.com/cache/280x280/ts/product/81/3f/77/bc8dd628fb7246a664460f5d865e099b.jpg,NHÂN VẬT - SỰ KIỆN ,Katherine Halligan,"HERSTORY - Cuộc Đời 50 Người Phụ Nữ Gây Chấn Động Thế GiớiDù là những nhà lãnh đạo tài ba trong lịch sử như Cleopatra, Hai Bà Trưng hay Ekaterina Đại đế, hay những nhà khoa học, chính trị gia và nghệ ...",156000.0,Nhã Nam,2020-01-02 00:00:00,Bìa mềm,118.0,Nhà Xuất Bản Thế Giới,25 x 29 cm,,
64,64,Võ Cử Và Người Đỗ Võ Khoa Ở Nước Ta,https://salt.tikicdn.com/cache/280x280/ts/product/56/77/16/9f3f4884a68a1529fcfc8958facf9262.jpg,NHÂN VẬT - SỰ KIỆN ,"Võ Cử Và Người Đỗ Võ Khoa Ở Nước TaThuật ngữ khoa cử từ lâu đã gắn liền với việc thi cử và những người đỗ đạt là các Trạng nguyên, Bảng nhãn, Thám hoa, Tiến sĩ, Hương cống, Cử nhân Còn võ cử, những ng...",105000.0,16 x 24 cm,,Nguyễn Thúy Nga,,,,,Võ Cử Và Người Đỗ Võ Khoa Ở Nước Ta,https://salt.tikicdn.com/cache/280x280/ts/product/56/77/16/9f3f4884a68a1529fcfc8958facf9262.jpg,NHÂN VẬT - SỰ KIỆN ,Nguyễn Thúy Nga,"Võ Cử Và Người Đỗ Võ Khoa Ở Nước TaThuật ngữ khoa cử từ lâu đã gắn liền với việc thi cử và những người đỗ đạt là các Trạng nguyên, Bảng nhãn, Thám hoa, Tiến sĩ, Hương cống, Cử nhân Còn võ cử, những ng...",105000.0,Tri Thức Trẻ Books,2019-09-01 00:00:00,Bìa mềm,,,16 x 24 cm,,
65,65,Tổng Tư Lệnh Đại Tướng Võ Nguyên Giáp (Tiếng Pháp) - Commandant En Chef De I'Armée Populaire Du Vietnam,https://salt.tikicdn.com/cache/280x280/ts/product/ee/93/6a/24a933eca423ea80c0f878fa6dee636d.jpg,NHÂN VẬT - SỰ KIỆN ,Sách viết về Tổng Tư Lệnh Đại Tướng Võ Nguyên Giáp một vị anh hùng của dân tộc Việt NamSách được biên soạn theo ngôn ngữ tiếng Pháp– để giới thiệu cho bạn đọc quốc tế được nghiên cứu...,346000.0,14 x 20.5 cm,851.0,Trần Trọng Trung,,,,,Tổng Tư Lệnh Đại Tướng Võ Nguyên Giáp (Tiếng Pháp) - Commandant En Chef De I'Armée Populaire Du Vietnam,https://salt.tikicdn.com/cache/280x280/ts/product/ee/93/6a/24a933eca423ea80c0f878fa6dee636d.jpg,NHÂN VẬT - SỰ KIỆN ,Trần Trọng Trung,Sách viết về Tổng Tư Lệnh Đại Tướng Võ Nguyên Giáp một vị anh hùng của dân tộc Việt NamSách được biên soạn theo ngôn ngữ tiếng Pháp– để giới thiệu cho bạn đọc quốc tế được nghiên cứu...,346000.0,NXB Thế Giới,2014-03-01 00:00:00,Bìa mềm,851.0,,14 x 20.5 cm,,
66,66,"Thủ Tướng Phan Văn Khải - Nhà Lãnh Đạo Xuất Sắc Của Đảng, Nhà Nước Và Nhân Dân",https://salt.tikicdn.com/cache/280x280/ts/product/35/c4/c6/eaa976267f2c6739a1736fb60f4e6491.jpg,NHÂN VẬT - SỰ KIỆN ,"Cuốn sách Thủ Tướng Phan Văn Khải - Nhà Lãnh Đạo Xuất Sắc Của Đảng, Nhà Nước Và Nhân Dân bố cục theo 4 phần: Những trước tác của Thủ tướng Phan Văn Khải; Thủ tướng Phan Văn Khải qua ký ức của đồng chí...",279500.0,15 x 23 cm,600.0,Nhiều Tác Giả,,,,,"Thủ Tướng Phan Văn Khải - Nhà Lãnh Đạo Xuất Sắc Của Đảng, Nhà Nước Và Nhân Dân",https://salt.tikicdn.com/cache/280x280/ts/product/35/c4/c6/eaa976267f2c6739a1736fb60f4e6491.jpg,NHÂN VẬT - SỰ KIỆN ,Nhiều Tác Giả,"Cuốn sách Thủ Tướng Phan Văn Khải - Nhà Lãnh Đạo Xuất Sắc Của Đảng, Nhà Nước Và Nhân Dân bố cục theo 4 phần: Những trước tác của Thủ tướng Phan Văn Khải; Thủ tướng Phan Văn Khải qua ký ức của đồng chí...",279500.0,NXB Tổng Hợp,2019-03-01 00:00:00,Bìa cứng,600.0,,15 x 23 cm,,
67,67,Suốt Đời Học Bác,https://salt.tikicdn.com/cache/280x280/ts/product/12/af/9c/8db7ace1b2c92b324b0ef384b24ca90b.jpg,NHÂN VẬT - SỰ KIỆN ,"Bác Hồ, vị lãnh tụ kính yêu của dân tộc Việt Nam, người chiến sĩ cộng sản suốt đời tận tụy vì nước, vì dânvới những phẩm chất giản dị mà cao đẹp luôn là tấm gương sáng cho nhiều thế hệ tìm hiểu, học t...",38800.0,13 x 19 cm,152.0,Kiều Mai Sơn,,,,,Suốt Đời Học Bác,https://salt.tikicdn.com/cache/280x280/ts/product/12/af/9c/8db7ace1b2c92b324b0ef384b24ca90b.jpg,NHÂN VẬT - SỰ KIỆN ,Kiều Mai Sơn,"Bác Hồ, vị lãnh tụ kính yêu của dân tộc Việt Nam, người chiến sĩ cộng sản suốt đời tận tụy vì nước, vì dânvới những phẩm chất giản dị mà cao đẹp luôn là tấm gương sáng cho nhiều thế hệ tìm hiểu, học t...",38800.0,NXB Kim Đồng,2020-05-05 00:00:00,Bìa mềm,152.0,Nhà Xuất Bản Kim Đồng,13 x 19 cm,,
68,68,Bác Hồ Với Phụ Nữ Và Thiếu Nhi - Uncle Hồ With Women And Children (Song Ngữ),https://salt.tikicdn.com/cache/280x280/ts/product/5e/87/4b/0c0cb59c950528edaeefc74fb45b2fbe.jpg,NHÂN VẬT - SỰ KIỆN ,"Sinh thời, Chủ tịch Hồ Chí Minh luôn dành những tình cảm trân quý cho tất thảy mọi tầng lớp, giai cấp nhân dân Việt Nam, nhưng hơn hết, Bác dành sự quan tâm đặc biệt cho phụ nữ, trẻ em bởi theo Người ...",42500.0,14.5 x 20.5 cm,188.0,Nguyệt Tú,,,,,Bác Hồ Với Phụ Nữ Và Thiếu Nhi - Uncle Hồ With Women And Children (Song Ngữ),https://salt.tikicdn.com/cache/280x280/ts/product/5e/87/4b/0c0cb59c950528edaeefc74fb45b2fbe.jpg,NHÂN VẬT - SỰ KIỆN ,Nguyệt Tú,"Sinh thời, Chủ tịch Hồ Chí Minh luôn dành những tình cảm trân quý cho tất thảy mọi tầng lớp, giai cấp nhân dân Việt Nam, nhưng hơn hết, Bác dành sự quan tâm đặc biệt cho phụ nữ, trẻ em bởi theo Người ...",42500.0,NXB Phụ Nữ Việt Nam,2021-04-15 00:00:00,Bìa mềm,188.0,Nhà Xuất Bản Phụ Nữ Việt Nam,14.5 x 20.5 cm,Chuyển Ngữ: Lardy Borton,
